,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
90,(0.4557906653394642-0.032134940361748854j),(0.20380172860281165-0.21373990656653458j),(-0.18808649492146579-0.12825217191559973j),(0.2042844293552928+0.0022275257540988747j),(-0.13337722866158241+0.07078715899455167j),(-0.06520559984002419+0.39586835182498736j),(0.42089599800050204+0.22556163844465293j),(-0.2662527035788352-0.1543470225625631j),(-0.13832734829744325-0.23884486644766295j),(-0.3229157069540274-0.19754038974637025j),(-0.10032902253438038+0.24444180629341478j),(0.09258004646355+0.10770108085673955j),(0.06271529260273831+0.012630316077920485j),(-0.14390065714466946+0.07541385859683986j),(-0.04946637228059446-0.039760937799758055j),(0.16178354188948568-0.24493492121051963j),(-0.2014581296742455+0.2129752772977212j),(0.12729331504994484-0.5423714661133073j),(0.7332489505101545-0.0037347162063467443j),(0.25033876440378605-0.2838503842730461j),(-0.2752244780946859+0.005318118305324679j),(-0.10784230489429546+0.275204941101812j),(0.08190463297932869-0.1440300316738812j),(0.09297176131520875-0.0971846158705604j),(0.09345094763882678-0.20232229795447793j)
91,(0.09039458818124514-0.1974111909161639j),(0.20894129077691045+0.004274205007214496j),(-0.02225402570603352-0.17677442313524855j),(0.27254269534817654+0.08520732812624154j),(0.020778051703080145+0.003723057514817024j),(-0.13766384090558798+0.04835025924573282j),(0.5181451366815015-0.24450820993318959j),(-0.2893319431271072+0.26879255659865464j),(0.09038677177922053-0.26554446656033825j),(-0.3719636964640941+0.22382684688212418j),(0.25784294960209575+0.11351364432179632j),(0.05210689018977398-0.017366624946763394j),(0.2641194116069034+0.09195923571239156j),(-0.11271659784111537+0.26239852446703177j),(0.028548152496040743+0.22645428373171367j),(0.3294879463013052-0.42954558566584417j),(0.28298842001442914+0.31289800894242353j),(0.09551234273638166-0.5589164735643983j),(0.5622569908524714+0.43409714910838j),(0.148747914126693-0.1522672664511519j),(-0.22837494798826233-0.2238825661857648j),(-0.17307612215005447-0.30177373908424315j),(-0.14155504888966886-0.1071573841579854j),(0.16622591882733173-0.31609754980522786j),(0.20241918121443858-0.08413698397141825j)
92,(0.48874196631998346+0.12121344118611505j),(-0.14968211751264765+0.14425638927081857j),(-0.06896910028703823-0.06094526352185414j),(-0.07175289500819049+0.008492653343981277j),(0.21811554832903676+0.10596001766933079j),(-0.3940994892836844-0.3209328702404403j),(0.2919198330054008+0.0011904939230578948j),(0.11611232827881195-0.09969464437883019j),(0.19692577499732883+0.11593467281050247j),(-0.06075801198105553-0.1512201836569798j),(0.18906625660725748+0.1006801538239336j),(-0.09585213993628158+0.1939426841564834j),(0.23960399705650684-0.059015848254437425j),(-0.05546951299841388+0.20093018051894257j),(0.09291572158925156+0.19734130440668485j),(0.047673478439417785+0.5066382662377206j),(0.05577761657987372-0.06348433847328216j),(-0.008264213068152913-0.5109566492900056j),(0.30043257181435884-0.025026639309340085j),(0.18444927242304762+0.22085274422953405j),(0.25345795779268115+0.031091678506490528j),(0.10342126375228726+0.029694827213218887j),(-0.19381396098770398-0.293972912208336j),(0.19601210209093534-0.06375045794435835j),(0.24993133642522417-0.038361447545395284j)
93,(0.10340910055722377+0.04503952083772558j),(-0.08637111706958062-0.018324050964978j),(0.30423505285539754+0.09605871990665385j),(0.03799776862421351-0.20934516764953273j),(0.17685362663857532+0.016279136138292544j),(-0.4949310480089376+0.09171307491635464j),(0.1021988409969333+0.09451209901672514j),(0.10683817867612326-0.5289958724153463j),(0.16416089696275202+0.18628675566355485j),(-0.010617248154380608-0.06555161834782436j),(-0.10509049071971008-0.2659707187890413j),(-0.10158044049884501+0.039257245403756844j),(0.569983748766722+0.18853078690088135j),(0.015699754814113884+0.026486662347856987j),(0.16005529797336912+0.07274772164568968j),(-0.3391534916304671+0.6730011619144433j),(0.052473011882719946-0.08163915127289217j),(0.1592132532843635-0.2557138346414525j),(0.5825641777423451-0.2660013455608431j),(0.23932686444593587+0.11337424969984483j),(-0.2923925885436984+0.23721135790618422j),(-0.011977146643835+0.05459538048736695j),(0.44769392210686143-0.4267126614087928j),(0.21717107391266208-0.16600411484699465j),(0.23496892567449612-0.06208106119448866j)
94,(0.7739512346952094+0.048032331951567656j),(-0.21832114163547692-0.12301407545038726j),(-0.26120564042428857-0.07520307925944919j),(-0.2491126227913238-0.40872344161906504j),(0.1537649801979466-0.1331723447688419j),(-0.28420940225870406+0.017305458683326093j),(0.2677155581069193+0.0054185863687821745j),(0.24189969577684928-0.2623470399739418j),(-0.12411143125640721+0.21870905736937424j),(-0.04466988982397387-0.04055754414672298j),(0.11917447017710554+0.16487811097100075j),(0.07659976174811403+0.11184851749632577j),(0.30028107724733183-0.00764720992101825j),(-0.11504819129963081-0.33046435886482134j),(0.15207648756550024-0.015973763370518854j),(-0.06893824097252502+0.0719014761454081j),(-0.11478110887592646-0.04721755558479775j),(-0.1656181308973773+0.1414911828434987j),(0.2596265921904649+0.02346266427381509j),(-0.03417785148094135+0.09568894834079328j),(0.0033277043659057904-0.20888512188863845j),(0.04939884003585361+0.1584929103830671j),(0.19671896727601443+0.061464192295371756j),(-0.23443691654190024-0.03863038637627485j),(0.021018919247298616-0.06926637267314677j)
95,(0.548435946226439-0.0979866993392525j),(0.043862938547143626-0.04702079477966145j),(-0.08933953121723262+0.04723996126553033j),(0.005682291509160456-0.3043795610287736j),(0.042964839378510075+0.01513820964489532j),(0.09723089830970937-0.18209083066535434j),(0.02180480914328626-0.029795324563650905j),(0.008584299176711531-0.0392481612823835j),(-0.08159729462968723-0.12238873370535688j),(0.0318170722961362-0.007959635007673667j),(-0.03331826321783768-0.2081801336024893j),(0.07239422731628327+0.10979206866539698j),(0.4704128356368186-0.04712208200388378j),(0.17834656643992175-0.08383947399592241j),(0.038354391084710164+0.0830711199165836j),(-0.02908702972495957+0.3394173762594549j),(-0.005873465872763724+0.09821284491116888j),(0.12653010891241231+0.09310521491299018j),(0.27998980453750655+0.14442565950554992j),(-0.04582516992056462+0.05923546649257438j),(0.28515646439134895+0.0921165490435128j),(0.1230027220025616-0.01998225980958315j),(0.03605410586638382-0.2533171496658685j),(0.1245243962557761-0.3148674921035918j),(0.0762276904066046+0.030478446401236172j)
96,(0.1705874194610753-0.06779473811833j),(-0.024380098810999166-0.030002008649433143j),(0.16473007038164805-0.18906384002758964j),(-0.030641826674762493+0.028680659992465996j),(0.01885496004518612+0.004820482545201288j),(-0.05850204160295097+0.012536888943721262j),(0.22113219774052467-0.006533037502556016j),(-0.08538240315551565+0.13739268764837298j),(-0.09566938607136168-0.224734920739881j),(-0.0049393747483545344+0.015386261642623834j),(0.2570316967770711+0.20111090388258088j),(0.019548962212465076+0.027664511640317503j),(0.40297174526226254+0.06919111720463544j),(0.02647064226094631-0.05448051671735163j),(0.0018519327226440476+0.03262519472303008j),(-0.02135540035665885+0.18391586454335612j),(-0.15873373195110066+0.308084969021842j),(-0.006405671874848924+0.11791940981367682j),(0.39990241912246866+0.03448995898512541j),(-0.03902846296628385-0.0028574302300541747j),(-0.26074215093413006+0.17222000985887492j),(-0.28277868850873983+0.05956530704668901j),(-0.17086771937924755+0.24061400667597635j),(0.19786585420600405+0.2826710028863825j),(-0.03366812895565961-0.029353300568874856j)
97,(0.6141366517266315+0.007457309970677523j),(-0.168070544284791-0.23012172313366797j),(0.07987400064333902+0.08591650894995081j),(0.05488913170644755+0.1868901583249463j),(0.03419025689302508+0.0016899151938588293j),(0.07627893878157103+0.2803999626681526j),(0.03586467936274855-0.020830941591860514j),(-0.07744878274673088-0.013659803293455244j),(0.0450189822163835+0.08334397862172033j),(-0.009982452859871082-0.001742709425453669j),(0.09830674328653548+0.14223389613975293j),(-0.013763582292663515-0.31912534220114597j),(0.1851180270630841+0.07827262853400954j),(-0.33142423172806296+0.16609011344704616j),(0.059526786455505354+0.02176633680289602j),(0.18773020679941155-0.003517975737321383j),(-0.05464328225755547+0.24870377851561384j),(-0.2091826990797976-0.07321358759112419j),(0.4227642000110204-0.03750378271125973j),(-0.05580950374446919-0.02856739584672397j),(-0.10565957523021315+0.10662633865773799j),(-0.08255252042578165+0.025477690662253243j),(0.006303570875065584-0.11753328773294802j),(0.023671705386356594+0.16591452308700036j),(0.004187128290045958-0.027395214201566702j)
98,(0.6464609152775349+0.1157872508844638j),(-0.2735705527317163-0.1841863877494015j),(-0.0017386583639056041-0.0727105829673117j),(0.11012431654201865+0.21343727193442383j),(-0.046882514483453326+0.0054029772790399125j),(0.05046366330803361+0.17187695378230747j),(0.040897179744256426-0.08384658971388992j),(0.007357761642058426+0.03148436349594299j),(-0.06037053361079617+0.07259587245148341j),(0.0009905510769263335+0.002400762909665201j),(0.025067051997094983+0.23532551891892298j),(0.011568609189101499-0.38443850423454556j),(0.40954517546373714-0.01818779372539181j),(0.16449833907007042+0.20252082542862376j),(0.0900426657237878-0.11876599629166126j),(-0.07325398917846933-0.14329124399455134j),(0.013396995222838146-0.07439174245009168j),(0.20388430210001918+0.037441314760295906j),(0.14158546816375772+0.0464742518037895j),(0.071130509730917-0.04174449994021532j),(0.11639615666661456-0.30138165116438526j),(-0.17632520244010358-0.05740666845836122j),(0.21316654556089276-0.07754367944831682j),(0.2853405473442567+0.0214017299429108j),(0.04368995779163371-0.06022711924897066j)
99,(0.4049179057827905+0.03952062189465731j),(-0.12475228983122963-0.05073714911836284j),(-0.04318575430223022+0.06168800840764983j),(0.0010482323513999253+0.08788267315608342j),(-0.018225787163325638+0.06398988733862823j),(0.007510005215179195+0.06480979928135555j),(0.23887992090048044+0.037599846182129054j),(-0.06793192733526303+0.06815628816340326j),(-0.08944648784646414+0.01945097581962394j),(0.0605030705987272-0.02482720505848251j),(-0.18649667993685393-0.04467352398472283j),(-0.12704547203095307-0.37855842230509695j),(0.19520009162870733-0.026090210491194622j),(0.11527590827520504+0.05081982535815418j),(-0.10365053177413316-0.1050520383398853j),(0.08898075736078788-0.13703596013818106j),(-0.1292417282989531+0.0601934452139263j),(0.01884981127300677-0.0077565061739953735j),(0.05322475026488192-0.003745535202772241j),(0.0007054832009772867+0.03966019416307275j),(-0.12121373987822025-0.16356211356619813j),(0.25924692980261305+0.09049897407057308j),(-0.008528802547529482+0.07343095057905659j),(-0.03926800612137649-0.0043308275308607536j),(0.0959740934778859-0.04728472238281964j)
100,(0.41319213911642877+0.05031502318525559j),(-0.05843169427179202-0.23394093307873834j),(-0.14803139385880698+0.12081538148811342j),(0.023509560724040472+0.1413511052249281j),(-0.08709651285782606+0.03954774476307776j),(0.005084705329864307+0.05066985305595808j),(-0.012443600147702766+0.01832766974733733j),(0.01737985083351238+0.1321348344708595j),(-0.04398252458035889-0.0934105220464878j),(-0.0299854805349066-0.0019938421335911893j),(-0.024438867969621112-0.0718898088903475j),(0.031976478372858184+0.118385883446217j),(0.36260667786329104-0.047560760199095345j),(-0.20491707904180376+0.03490196172893678j),(0.027033277518242457+0.06317599669686662j),(0.03988809503277517-0.07691249433945335j),(-0.05848445108047245-0.02198573826959921j),(-0.0428994857506168+0.03994149065753057j),(0.06751581215336927+0.002942384901310116j),(0.00038380625429693983+0.011025077409046586j),(-0.17156669753413056+0.07842209005150008j),(0.08613693214936761+0.0998824106023468j),(0.10268029676204576-0.07373349960060026j),(-0.09368496238633356-0.05296468334170934j),(0.023843417804092586-0.02402431763480768j)
101,(0.20414757968158548-0.07160122381051075j),(-0.016192766438017828-0.016059960703513943j),(-0.11294113770192643+0.1155044539192342j),(-0.012590310608571575+0.11785504947304351j),(0.12061050057124434+0.05886485933539972j),(0.04736800646607536+0.08988783029667462j),(0.28937163841371494+0.09081278958302492j),(0.13744219462145063-0.06165187401847009j),(-0.458690835099004+0.1638795636457866j),(-0.01897870834137036-0.20317730191950825j),(-0.09093329898642251-0.06290674683547308j),(-0.04794082463217998-0.04123863900697577j),(0.03924304148468956-0.0073591352344229595j),(0.15310181143604326-0.01675937736652352j),(-0.04215049200332603-0.01398805260890867j),(-0.041439405479448445-0.079893197747158j),(-0.163723011598207-0.06150331467120745j),(-0.06060937349124465+0.04110812247761396j),(0.28731954811151894-0.07715978407772828j),(0.005924523881113156+0.09784989786303888j),(0.07888260433575664+0.022820901478536215j),(-0.01209728735694111-0.048927284269154395j),(-0.07785946121609977-0.010755711472262584j),(0.02024881586984622+0.06752430002557809j),(-0.006033025534911696+0.06530735353963711j)
102,(0.12913676540131216-0.0747087759048753j),(0.043095920585032005-0.017683356301861464j),(-0.03512768996940665+0.0024037823843466796j),(-0.1445437158064025+0.055674451193430716j),(0.023616202099809636-0.07878592156010075j),(-0.2213620289329449+0.061674644503088384j),(0.2525463184573257-0.0971364382293832j),(0.054193225980612866-0.1396826140246095j),(-0.002824762266572106+0.2676957036066175j),(0.13332051711548748-0.07122127799173364j),(-0.10540964198423068-0.07491250897987214j),(0.0634120447973731+0.009246853783012522j),(0.04289723962488068-0.006643608172537858j),(-0.013484668149917965+0.11512263448668923j),(0.00788789532328336+0.006792093120063229j),(-0.24613745978577595+0.09457351945074864j),(-0.043805748642103626-0.1819945060444513j),(-0.01651139737688916-0.0377202039526861j),(0.3544116632534644+0.1535554036596694j),(-0.10071194584688649-0.02508935510308924j),(0.08325308357927763+0.13209840722076213j),(-0.03870199498531128+0.023050760067381798j),(-0.02103259741208055-0.01512483022826696j),(0.004215500478794293-0.164348570851842j),(0.0341929355596535+0.02493341864712704j)
103,(0.24712686346856164-0.01838725833270419j),(-0.1776612348754405-0.024639404825181954j),(-0.13748993152707734-0.02952545534323086j),(0.10581717613476962-0.09894730293727812j),(-0.031789466853284355+0.00029497078710559715j),(-0.22676530911542164+0.2766019339579557j),(0.2470005228071949-0.1369090556803598j),(0.13648133276603763+0.054315688401714246j),(0.1396088121184917+0.18791002771633086j),(0.01596580975278998+0.017021945176591443j),(-0.20824912913708857-0.10322760140391621j),(0.1327234685629759+0.08368005122002747j),(0.165939986936369+0.07079016406939918j),(-0.16622480607533457-0.020093261676595142j),(0.04758749776042511+0.011596023582130572j),(-0.12371593870903222+0.0983392432046115j),(0.1552675724382191-0.0059226348694098666j),(-0.0055254549905184025+0.18344701611404332j),(0.1751108005866041+0.10102295582440751j),(-0.017948481451021313+0.05187241638389818j),(0.061316022789306604+0.09731475278653305j),(-0.024126007494578838-0.11625545054743475j),(0.10942998224895664-0.08870141273085011j),(0.008580368724113644-0.07148936404167378j),(0.0328028492029905-0.016516805880742627j)
104,(0.25803398722567283+0.32409825216027116j),(-0.004452147873960491-0.19216592963317586j),(-0.004762544716573121-0.11898701038913026j),(0.18345322127179708+0.13381902986042635j),(-0.09086106793778068-0.10021191093899298j),(0.08235061108530087+0.4566404002542015j),(0.08339651237496826-0.071563484590764j),(-0.13446819977177385-0.14300092642605813j),(0.09571111470485658+0.2710461682287112j),(-0.0931306139216197+0.0063829815019222115j),(-0.14847693207315588+0.09774747771084602j),(0.07752241934359433-0.08514560356360486j),(0.1964903241553755-0.0049025674140792536j),(-0.059135646375600134+0.04066295738716769j),(0.06872273772256235-0.15551685475347293j),(0.4972192801316683-0.16282332544069397j),(-0.10771734841698614-0.16552200794061037j),(-0.004893826720889657+0.14871753154727435j),(0.2888864740651515-0.1797224055013692j),(0.02845843181542171-0.01128907572898646j),(-0.18531274522851016-0.0075636075293958336j),(0.3543118365728001-0.06516594850939086j),(0.2334842204809472+0.49539486091605145j),(0.012279312151482105+0.002028390287110299j),(0.476525416141121-0.06790979465405864j)
